name,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rs1145,0.02,0.139729,0.03,0.01,0.06,0.06,13.73,0.11,13.37,17.71,0.04,0.54590869,0.41,0.15,0.13,0.15,204.66555,0.08,0.24,13.99,18.74,15.75,14.9,15.37,0.220844,1.15344,-0.14,14.08,15.11,0.5,0.28,80.72,0.2,0.13,2.1478200000000003,2.86267,1.21522,1.1341,9.01,-99.0,6695.77,-99.0,0.21,-19.65,1.8683,14.59,0.28,0.04,0.23,6788.1,0.03,0.35,0.16,14.16,16.74,1,1237671990267937051,0.11472,32.9716,335691103242053632,0.5893,0.099,0.44168,0.05414600000000001,0,1,5.8478,33.1577,587722983898349836,0.536125,84102690723856384,0.5239,335691103242053632,0.3655,1237671990267937051,0.0,9.05,0.0,0.42018004,7.5687,9.83708,0.42018004,8.97,-99.0,1.02125,ECO06377,1.06558,6.0,L,7301440000.0,0.0,0.0,1103290000.0,0.0,0.06078530000000001,27.4722,0.0284,9.1585,1,0,4908510000.0,ALFALFA,244121000.0,618998000.0,203.696,0.0,3.0,0.10766500000000001,-21.4546,0.0,88.4868,11.9149,0,12.1039,1.1867,0.0495556,3.0,10.6555,3845.0,10.4715,0.0,60.5915,11.5344,7.51116,7.880139999999999,8.99,1,0,0,1,0,0,100000,1.1379700000000001,1.20048,2.12658,1.84865,-19.430999999999997,2.8372599999999997,0.134209,1.1228200000000002,0.21186999999999998,0.0,0.2435,0.0,0,9.865,rs1145,0.0,,0.0,,22.874130205672046,14.76285478126773,13.971582093712508,8.950739434312712,18.197678002897913,8.821125185183854,1.6407721503168395,5.820426145360806,31.457728303405954,7.933205782312374,14.331883111638886,4.7659222111123345,31.816684279089625,7.518483955607626,-3.4187287384978995,-2.5783275662662226,0.8104692248007833,1.8527708777874348,8.708846577420823,1.1332080102315654,89.96910294774104,10.142170788599582,26.145760620741818,3.370417654664124,25.065028026420606,3.5951957363131455,21.219261590575886,3.0214657714476023,2.979119272060298,1.929744619179707,0.0,1.0676370000000002,17.36627,2.311397,0.0,0.0,3.2967779999999998,33.76191,2.05e+25,1.28e+20,11.73818,14.26583,8.390121,10.47154,11.94166,8.553151,8.420028,16.30895,1.420811,31.83741,0.0,0.0,22.49995,5.481669999999999,8.307508,1.502788,23.73574,4.293680999999999,0.0,0.0,5.1742550000000005,6.303394,8.431519999999999,1.071948,82.17891999999999,4.012464,24.79859,3.152787,22.40832,3.5396410000000005,19.225720000000003,3.812841
rs1146,0.02,0.478054,0.03,0.01,-99.0,0.07,-99.0,0.12,12.01,17.57,0.05,4.459230000000001,0.06,-99.0,0.03,0.16,204.68354,0.09,0.31,12.93,10.87,15.14,13.62,14.59,0.721445,1.92835,-0.03,12.24,14.3,0.85,0.29,22.78,0.14,0.02,3.08564,3.9055699999999995,1.87873,1.63534,10.01,-99.0,6951.53,-99.0,0.02,-20.5,2.74828,14.1,0.3,0.04,0.03,7017.7,0.02,0.11,0.02,-99.0,16.38,1,1237671958054568115,0.25609299999999996,26.2744,960421522546124800,0.8716,0.25323,0.25721,0.070853,0,1,46.3482,46.3482,588010878769889365,0.850952,240323100191752192,0.6359,960421522546124800,0.7823,1237671958054568115,0.0,10.15,0.0,1.2042802,8.445689999999999,9.56381,1.5803353,9.81,1.16048,1.16209,ECO04226,1.1779,4.0,L,2727740000.0,0.0,0.0,523249000.0,0.0,0.00709716,16.6141,0.0064,3.7819599999999998,1,0,2616240000.0,ALFALFA,213476000.0,329965000.0,213.22799999999998,0.0,3.0,0.220987,-22.5779,0.0,175.21900000000002,12.8039,0,12.8919,1.16221,0.159991,5.0,11.1335,3841.0,11.1125,0.0,122.65899999999999,12.9372,0.152706,0.151254,10.01,1,0,0,1,0,0,1000000,1.6514799999999998,1.5282,2.64378,2.41656,-20.7358,3.40886,0.35125500000000004,1.34356,0.535902,0.0,0.259,0.0,0,10.125,rs1146,0.0,,-98730.18722676617,-104403.16217508978,15.043177844877912,14.428546774481863,24.233015879319268,11.076558726689644,40.19958910798453,12.727317453491128,-4.213698529837212,-7.685814473314943,74.54769235205893,17.970122689555694,-1.1568227794356356,-5.226452280991318,26.31645702118825,8.102552129676477,3.0512773055400206,4.130509109050158,3.966528674801713,3.207098237728871,26.77757837246149,4.378927441324179,213.2064001268885,33.665198735601194,80.44583257209996,13.082875285985928,37.17098349466118,6.8417266101141125,17.272608679275827,4.5333197041354145,4.824935303804152,3.9530326884413616,-222.6656,150000000.0,9.680458999999999,2.4018,0.0,0.0,74.00261,39.10111,163.984,267.0829,11.43111,19.31381,32.12588,13.389289999999999,46.51207,10.98058,0.0,0.0,0.0,0.0,0.0,0.0,82.55215,9.447277,8.354706,2.553849,23.87059,7.296710000000001,6.943160000000001,6.947835,4.490994000000001,7.768534,27.869970000000002,1.941489,211.4362,7.402959,81.97051,5.710262,37.05225,7.57935,17.05057,5.286961
rs1147,0.01,0.2707,0.02,0.01,2.5,0.05,14.46,0.09,-99.0,19.4,0.04,4.1306663,0.11,1.06,0.46,0.13,204.72576999999998,0.07,-99.0,-99.0,7.27,17.72,16.55,17.38,0.44441,1.63479,-0.08,-99.0,17.2,0.34,0.23,16.21,-99.0,0.03,2.57508,3.42852,1.3847,1.21099,8.47,-99.0,6528.1,-99.0,0.03,-17.53,2.4882299999999997,17.04,0.23,0.03,0.08,6518.5,0.11,-99.0,0.03,13.92,18.65,1,1237654879658836171,0.0680331,15.0762,960420697912403968,0.42700000000000005,0.33359,0.53806,0.16055,0,1,3.8056,17.8377,587729158433931416,0.334978,240323100179169280,0.3587,960420697912403968,0.3406,1237654879658836171,0.0,8.67,0.0,0.16877914,7.381139999999999,9.26332,0.17236371,8.39,-99.0,1.05132,ECO00032,1.20471,4.0,L,1309760000.0,0.168542,0.0,0.0,0.0,0.0113403,11.492,0.0112,3.47989,0,0,0.0,ALFALFA,163720000.0,0.0,198.043,0.280735,1.0,0.0,-17.5035,0.0,0.0,10.9309,1,10.9259,1.56979,0.0,1.0,9.3305,585.0,8.5055,0.0,0.0,0.0,1.8578299999999999,1.8558299999999999,8.47,1,1,0,1,0,0,100000,1.2886600000000001,1.04209,2.09147,2.05368,-17.8591,2.8565,0.142565,0.9453790000000001,0.239275,0.0,0.2019,0.0,0,9.325,rs1147,0.0,,0.0,,3.443035318929969,6.134769573077561,5.6693477577282545,4.130636201065408,18.775145991629074,5.1815523385731,-0.789233827800427,-2.963859918898963,26.734297322733315,5.054902104877554,11.56153506248328,3.0396188293313315,41.019369801423665,6.914639699621384,-0.675254809274796,-1.8712796636972562,1.853466971977707,1.2641360253679768,2.882396978037038,0.44704211640589775,76.46009034301727,6.610888134051929,8.678882201853547,1.3410527155128715,17.261555554641753,4.531201338670983,14.283939291955663,1.8796980394600662,4.7093147356110805,1.4414545996865433,0.0,1.026358,31.28485,2.195509,0.0,0.0,55.284119999999994,34.34125,93.69181,35.76368,37.5312,31.860229999999998,12.19641,6.049869999999999,24.330170000000003,6.437646,0.0,0.0,2.9537080000000002,8.220171,21.12037,15.700370000000001,32.98283,6.278316,15.853370000000002,2.5104330000000004,45.29535,7.172666,2.9563770000000003,4.431503,3.396963,2.191292,4.002369,0.7615165,96.66471,8.964072,11.77168,2.239754,26.254920000000002,3.89454,21.763270000000002,3.7052940000000003
rs1149,0.01,0.221504,0.02,0.01,0.15,0.05,15.37,0.09,-99.0,19.27,0.03,2.150823,0.13,0.2,0.42,0.12,204.73575,0.06,-99.0,-99.0,5.78,17.58,16.58,17.3,0.353918,1.41529,-0.08,14.79,17.12,0.38,0.21,11.12,0.22,0.03,2.35996,3.12513,1.29859,1.16618,8.47,-99.0,6942.69,-99.0,0.03,-17.75,2.18046,16.9,0.22,0.03,0.07,6934.7,0.18,-99.0,0.02,15.69,18.51,1,1237651736304681131,0.732931,12.4579,594505146428319744,0.3139,0.42017,0.77046,0.063713,0,1,12.3198,12.3198,587726015079776433,0.42716099999999996,148842220949078016,0.1264,594505146428319744,0.3934,1237651736304681131,0.0,8.65,0.0,0.15484260000000002,7.368939999999999,9.31728,0.16397772,8.39,-99.0,1.0683,ECO07444,1.18839,8.0,L,4935800000.0,0.0,0.0,3665940000.0,175.209,0.034777499999999996,6.68457,0.0584,12.2325,1,0,4304230000.0,GBT,214314000.0,191015000.0,330.542,0.0,2.0,0.09841230000000001,-20.2283,0.0,14.2242,11.5019,0,11.5519,1.60484,0.030963400000000002,2.0,10.1515,5350.0,9.9085,0.0,75.5931,11.8607,1.9396099999999998,1.9291099999999999,8.47,0,0,0,0,0,0,0,1.21525,1.1024,2.08195,1.9288299999999998,-17.9369,2.7955400000000004,0.147856,1.0145600000000001,0.23569299999999999,19.4744,0.1885,0.3813,0,9.375,rs1149,1332.2575793812885,1328.5480760166681,52.91326105825434,46.874385385534694,7.4750146349722995,5.720780682786212,17.928281092069803,4.814067555665127,18.429914048968566,3.9000507702759877,-2.112702069519158,-2.8184237458261197,34.15200234195096,4.34824328881944,20.00720949454222,2.903605443274689,60.69761423734533,6.8114628341224535,5.8742493829969495,1.6339497123421904,1.6257786301644983,1.0300303600115248,2.588282176538678,0.3388500411554105,97.67472669797975,5.737734763627692,7.784319124604409,1.0166896959890652,14.220502838993266,1.4643510031863838,11.916269398611625,1.336252288432279,-0.7567095789694881,-1.161871354118874,-63179.87,1658935.0,39.834959999999995,1.5498129999999999,0.0,0.0,53.399519999999995,135.8574,62.900969999999994,107.9593,10.8517,7.007066,13.535860000000001,5.7915339999999995,19.23842,5.567856,0.0,0.0,7.7152899999999995,8.688039999999999,0.4910268,8.065997,32.38063,4.194541,19.03376,1.9709580000000002,54.382180000000005,5.631309,4.772583999999999,3.218157,2.462157,2.364147,3.021261,0.6411855,100.1075,6.7640720000000005,8.886064,1.8858400000000002,17.37996,2.5959470000000002,13.937999999999999,2.108984
rs1150,0.01,0.513254,0.02,0.01,0.07,0.05,12.37,0.09,12.46,18.23,0.04,2.1637951,0.02,0.04,0.04,0.12,204.76905,0.07,0.09,13.34,16.89,15.44,13.89,14.94,0.783281,2.01308,-0.21,12.44,14.56,0.25,0.22,49.92,0.4,0.02,3.27153,4.12551,2.0417400000000003,1.77171,9.99,-99.0,6942.69,-99.0,0.02,-20.11,2.86705,14.27,0.22,0.03,0.03,6967.8,0.03,0.12,0.03,12.64,16.7,1,1237651736304681016,0.483152,26.7308,594502947405064192,0.7898,0.36651999999999996,0.7145100000000001,0.06401699999999999,0,1,11.3824,47.2523,587726015079776316,0.341058,148842220915523584,0.1339,594502947405064192,0.4504,1237651736304681016,0.0,10.11,0.0,0.7674559,8.358419999999999,9.82174,1.024313,9.81,1.15527,1.18743,ECO06378,1.18323,2.0,L,13959900000.0,0.0,0.0,4812990000.0,0.0,0.0290281,7.555110000000001,-99.0,10.7318,1,0,13969000000.0,ALFALFA,280601000.0,280485000.0,309.853,0.0,2.0,0.09841230000000001,-20.2283,0.0,14.2242,11.5019,1,11.5519,1.14962,0.030963400000000002,2.0,10.1515,5350.0,9.9085,0.0,75.5931,11.8607,0.183922,0.168627,9.99,1,0,0,1,0,0,100000,1.6416099999999998,1.6102,2.71192,2.41887,-20.5133,3.4891900000000002,0.35024299999999997,1.42056,0.539883,18.645,0.192,0.0829,0,10.215,rs1150,1504.6602467197938,772.8398496655625,89.57075699882067,77.84912869598712,41.86777762428257,13.25228127216562,29.72467169871695,8.67169318409857,50.69664461306153,9.1814490123855,5.07669304785472,6.031912009733258,68.28687875865555,8.730991709948038,62.795186982134375,8.052869677165141,164.94779796088426,17.978444928631866,0.8054782381971918,3.147305063006791,32.53159962347627,3.505731154457343,38.89874154916592,2.4384237868350094,195.30047324975484,11.583016880545607,116.85746263802073,7.248755357386454,72.43034701196193,5.11879518002615,57.58779433050836,4.393494944704553,4.333625318601794,2.9150479717858437,-150817.8,1573281.0,92.13297,2.9428490000000003,0.0,0.0,77.9017,14859.03,623.3276,4574.853,21.67549,14.17215,113.0874,27.006809999999998,142.5054,18.757939999999998,0.0,0.0,22.41606,10.581760000000001,7.792998,9.865505,185.7263,15.462060000000001,89.05345,4.5326,254.4384,12.950289999999999,0.0,0.0,38.19543,6.132726,78.72561999999999,3.7806559999999996,339.6921,9.679114,231.5459,11.119580000000001,93.82521,9.024922,77.78641999999999,7.759467
rs1152,0.02,0.497965,0.03,0.01,0.09,0.07,11.23,0.12,11.19,16.58,0.05,4.6233494,0.02,0.12,0.02,0.17,204.80505,0.09,0.14,12.13,10.43,14.39,12.75,13.83,0.764328,2.02585,-0.12,11.53,13.52,0.91,0.3,23.84,0.15,0.02,3.14074,4.0115099999999995,1.8792099999999998,1.61285,10.35,-99.0,6813.23,-99.0,0.02,-21.18,2.89663,13.3,0.31,0.04,0.03,6752.7,0.02,0.08,0.02,11.59,15.6,1,1237671992413847582,0.9393610000000001,216.292,961616416790833152,0.6444,0.22115,0.34365999999999997,0.21365,0,1,225.91099999999997,225.91099999999997,587729158970802234,0.9156209999999999,240604571926265856,0.1026,961616416790833152,0.619,1237671992413847582,0.0,10.47,0.0,4.2949379,8.94089,9.83998,5.4434856,10.15,1.12077,1.1628100000000001,ECO04229,1.07139,4.0,L,4941440000.0,0.12051600000000001,0.0,0.0,0.0,0.035661,7.69918,0.04,13.4213,0,0,0.0,ALFALFA,131772000.0,0.0,70.2651,-0.146228,3.0,0.101664,-21.5214,0.0,61.1851,11.8989,1,12.1369,1.10645,0.111535,3.0,10.5795,3848.0,10.4455,0.0,101.287,12.3371,0.180581,0.180555,10.35,0,?,0,1,0,1,10000,1.56561,1.30839,2.41431,2.3433200000000003,-21.5804,3.19202,0.292398,1.1411,0.459688,0.0,0.2636,0.0,0,10.455,rs1152,0.0,,0.0,,88.51535183200136,53.466677762613116,141.62489594903573,39.62918296615156,336.693320406088,55.61801105760311,-29.045103344508103,-35.271255137835624,676.9279619584282,83.94996838798829,112.00527303294825,28.706633078806792,257.4786076014284,39.05518086700792,28.426043679268282,16.16361628720947,91.5381635608636,18.094576126470404,427.28640782903983,35.41107141481049,1936.0139712011048,158.34969025364916,1277.9567130339412,105.3065557477666,324.5488451424936,31.405274569983277,291.60583134191097,28.820498261868142,14.751315048216522,13.944312742176479,0.0,1.041858,37.25541,4.385222,0.0,0.0,1679.237,1414.904,0.0,0.0,29.011609999999997,13.51314,14.22628,10.36358,52.647090000000006,12.49272,0.0,0.0,0.0,0.0,0.0,0.0,135.5723,11.0136,21.012420000000002,3.749422,60.0355,10.712639999999999,18.9369,9.106067,36.08715,9.738742,164.5554,4.610042,736.0132,15.583039999999999,483.9866,13.55895,120.8078,11.314219999999999,111.9856,12.08694
rs1154,0.02,0.384361,0.03,0.01,0.03,0.07,12.73,0.12,12.8,17.32,0.05,4.510684099999999,0.02,0.05,0.08,0.16,204.86393999999999,0.09,0.14,13.46,7.16,15.56,14.08,15.13,0.610535,1.8466900000000002,-0.06,13.0,14.9,0.4,0.29,16.73,0.2,0.02,3.10343,4.001930000000001,1.86727,1.6411,9.51,-99.0,6813.23,-99.0,0.02,-19.9,2.74519,14.71,0.29,0.04,0.04,6847.5,0.02,0.07,0.02,13.01,17.24,1,1237671992413913146,0.719993,14.8798,961605421674555392,0.3609,0.21665,0.28867,0.017922999999999998,0,1,14.915999999999999,14.915999999999999,587729158970867777,0.41400299999999995,240604571758493696,0.552,961605421674555392,0.309,1237671992413913146,0.0,9.67,0.0,0.98364176,8.45699,9.5375,1.3247223999999997,9.45,1.10611,1.0564,ECO04234,1.17374,12.0,L,8197600000.0,0.0,0.0,4529890000.0,0.0,0.00887284,5.41566,0.0192,8.494010000000001,1,0,8225700000.0,ALFALFA,225829000.0,217664000.0,279.03,0.0,3.0,0.101664,-21.5214,0.0,61.1851,11.8989,0,12.1369,1.2000899999999999,0.111535,3.0,10.5795,3848.0,10.4455,0.0,101.287,12.3371,3.38354,2.56121,9.53,1,0,0,?,0,0,1000000,1.25037,1.28882,2.2782400000000003,1.9942099999999998,-20.4718,3.02208,0.167704,1.1955799999999999,0.260946,0.0,0.2537,0.0,0,9.825,rs1154,0.0,,0.0,,16.908945879960395,9.481550347508202,113.56010299072537,9.17688247397897,206.42252202964076,10.809106561366928,7.977944641069098,5.340820358472548,382.2979310938705,14.208123941767925,98.05063153358093,5.523846630488968,295.4561778912846,11.023537324203604,44.24024387169167,3.4068422859508445,33.16620198172738,2.7817093878999803,92.83447768366379,2.055127719747582,1093.3720829284696,20.383779555515343,279.0811514915816,6.133147378197522,241.52787605972884,5.952195432567346,160.60230873421355,4.545807172703398,17.63799224539153,2.5955283554492277,0.0,0.9317194,182.303,3.9795580000000004,0.0,0.0,1160000000.0,0.0,0.0,0.0,44.94553,16.829079999999998,191.6209,19.68715,323.2451,19.49415,12.42559,35.4784,3.503603,75.86575,15.07086,18.975360000000002,614.325,23.67322,159.1741,6.298613,454.783,17.99604,102.3542,11.28249,58.87599,8.604459,165.5717,5.696378,1886.33,53.41413000000001,486.9754,16.75405,414.1623,14.67794,281.587,12.02535
rs1159,0.01,0.267561,0.02,0.01,0.49,0.05,-99.0,0.08,14.2,17.75,0.03,2.1220446,0.31,-99.0,0.23,0.12,204.97715,0.06,0.26,14.72,11.35,16.07,15.11,15.61,0.412077,1.44986,0.05,13.82,15.43,0.79,0.2,50.96,0.49,0.03,2.43779,3.16286,1.40001,1.25549,9.19,-99.0,6858.33,-99.0,0.22,-19.4,2.17493,15.14,0.21,0.03,0.45,6858.3,0.05,0.12,0.03,14.25,16.5,1,1237671991341088930,0.142494,16.4883,594494426189948928,0.653,0.41553999999999996,0.57298,0.36075999999999997,0,1,5.9655,16.0613,587726032259448939,0.779795,148842220785500160,0.9397,594494426189948928,0.2239,1237671991341088930,0.0,9.37,0.0,0.42920266,8.224110000000001,9.46976,0.54059629,9.09,1.03354,1.02385,ECO07440,1.05872,5.0,L,2106840000.0,0.11524100000000001,0.0,0.0,0.0,0.0509445,6.90106,0.0321,4.33968,0,0,0.0,ALFALFA,158579000.0,0.0,121.514,-0.100735,1.0,0.0,-19.1686,0.0,0.0,11.1819,1,11.2589,1.14831,0.0,1.0,9.6505,6012.0,9.1865,0.0,0.0,0.0,0.531832,0.533387,9.19,1,?,0,?,0,0,1000000,1.36818,1.31423,2.32071,2.07413,-19.3713,3.0266599999999997,0.235264,1.18779,0.36170599999999997,18.0614,0.1807,0.067,0,9.655,rs1159,-1985.667881022108,-4854.423699032169,91.36944918310968,59.175867234267166,5.839342733599441,2.84400616789084,15.57506238109753,2.4095259733040515,30.607991232790834,2.7208821567272383,2.269657677634076,1.772833265414972,63.678819210756316,3.6750034606137674,34.95879324224862,2.2751083484974206,102.34187572511098,5.247326875709952,4.8662924456318555,1.326344904064817,7.451076961627386,1.0326512202882543,8.40728088910018,0.39778119715357635,182.12142294276302,4.9892469553497,25.372638816761782,1.1959642525981147,39.23649213267717,1.7780089046226846,26.846064501603166,1.3831499852292326,1.7361666113835614,1.08555719771924,186.0306,5831.291,111.2727,2.191105,0.0,0.0,36.05925,55.09121999999999,370.8473,53.12125,8.935713,6.36346,30.22472,6.422765,59.004690000000004,7.2272050000000005,0.0,0.0,4.124175,3.657828,2.591845,4.05476,102.7032,7.105764999999999,55.685190000000006,3.7189120000000004,159.1005,10.62546,6.039181,3.24277,10.95852,2.1275,12.998439999999999,0.9285075,263.1208,10.10615,38.230709999999995,2.730904,56.106159999999996,4.193021,37.00175,3.03176
rs1163,0.02,0.20951999999999998,0.02,0.01,0.38,0.06,14.09,0.1,-99.0,18.12,0.04,2.4441536,0.2,1.54,0.18,0.14,205.07039,0.07,-99.0,15.45,15.35,16.48,15.22,16.13,0.335304,1.39089,-0.1,14.59,15.9,0.2,0.25,34.58,0.97,0.11,2.3422099999999997,3.1094,1.28662,1.1608399999999999,8.91,-99.0,6919.98,-99.0,0.08,-18.94,2.15808,15.71,0.25,0.03,0.12,6972.9,0.08,0.48,0.04,14.63,17.44,1,1237671957518614580,0.314553,14.690999999999999,594638462213187584,0.1834,0.38572,0.58255,0.070426,0,1,8.2051,23.9037,587726032796385449,0.22830300000000003,148842222983315456,0.1965,594638462213187584,0.1613,1237671957518614580,0.0,9.09,43.3761,0.41398585,7.1238,9.86979,0.58927359,8.83,-99.0,1.0428600000000001,ECO07145,1.00286,5.0,L,16891700000.0,0.0,0.0,1081950000.0,532.566,0.06488569999999999,4.59917,0.0348,13.235999999999999,1,0,1081950000.0,GBT,421492000.0,692165000.0,503.05400000000003,0.0,2.0,0.102709,-21.7721,0.0,121.21799999999999,12.4249,0,12.3009,1.40287,0.0353097,2.0,10.9155,3856.0,10.8685,0.0,54.9248,11.4287,2.32996,2.33031,8.91,1,0,0,1,0,0,100000,1.21248,1.1119700000000001,2.09443,1.93357,-19.0456,2.8155200000000002,0.143993,1.02594,0.230026,18.4617,0.2189,0.0616,0,9.915,rs1163,5656.84453931444,995.8664519436292,416.3542161825508,36.193862922737004,32.6823577370195,6.5037486681883925,106.35728506673337,6.056276257581527,176.2093349784235,7.040578029922011,-0.7161329280677136,-3.2952012071139003,335.7396592161866,9.320254719063986,187.64936481213618,5.5696309173412955,568.6712971391462,14.313060389993089,40.41485624302274,2.121626490081863,15.662296324634791,1.375001485171771,45.21080097259899,0.8178370710329628,960.2154253582937,13.247319658896023,135.89725558479407,2.4433963124705973,132.80521485191744,2.7300858208468832,91.05624995463373,2.151890831871944,31.293894480457887,1.7624593203925443,-23813.56,49953.04,347.3842,3.4895370000000003,0.0,0.0,707.9014,2302.468,453.098,2203.322,38.89282,11.5976,133.2453,13.22905,219.2229,17.40546,0.0,0.0,7.727578,7.811076,0.0,0.0,443.86,27.045809999999996,258.7428,15.105979999999999,739.2651,43.159929999999996,56.50042,5.989294999999999,20.19999,2.7444040000000003,68.93356,3.4332809999999996,1405.797,60.088609999999996,202.7457,10.09789,198.9983,11.505980000000001,134.032,8.109694000000001
rs1165,0.01,0.297556,0.02,0.01,0.83,0.05,15.43,0.09,-99.0,19.54,0.04,1.2927933,0.05,0.36,0.3,0.12,205.07486,0.07,-99.0,-99.0,4.38,17.76,16.59,17.4,0.47782299999999994,1.6400099999999997,-0.12,-99.0,17.22,0.89,0.22,10.59,-99.0,0.03,2.61971,3.44467,1.45753,1.2772700000000001,8.53,-99.0,6840.37,-99.0,0.04,-17.61,2.46496,16.95,0.22,0.03,0.06,6840.4,0.06,-99.0,0.03,15.48,18.72,1,1237671956982202628,0.0388431,9.9115,594476009370183680,0.9496,0.51276,0.6845899999999999,0.42632,0,1,3.0643,10.2735,587726031185772821,0.9276700000000001,148842220504481792,0.9243,594476009370183680,0.0272,1237671956982202628,0.0,8.75,0.0,0.17117451,7.9175,9.1711,0.18527429,8.43,-99.0,-99.0,ECO07359,1.16788,-2.5,L,1059200000.0,0.30195,0.0,0.0,0.0,0.0179262,7.8327,0.0649,3.1048400000000003,0,0,0.0,ALFALFA,157753000.0,0.0,78.9736,-0.0413754,1.0,0.0,-17.614,0.0,0.0,10.9429,1,10.9439,1.0,0.0,1.0,9.2635,5965.0,8.5495,0.0,0.0,0.0,1.3787200000000002,1.3777,8.53,0,?,0,0,0,0,0,1.28099,1.09713,2.11496,2.01583,-17.9638,2.8498,0.162672,0.996641,0.26316300000000004,0.0,0.1928,0.0,0,9.255,rs1165,0.0,,116.63450026046407,124.83711156512207,13.830584970968388,8.372719908965552,-3.0965556777545116,-4.679597157807841,7.8755660687115725,3.779948080753062,-6.625030243155144,-3.7438609823984024,17.97014716790058,4.382846096412397,12.951098656250597,3.3308360348370507,37.44766630372625,7.804668867780289,2.8213115365627695,1.7686724067380912,1.2723530239785639,1.1776528219500668,2.470686778864511,0.440531154158905,51.39462090019566,5.682057979097352,7.430417999686534,1.3187009301306727,16.404993644702298,2.314336547205048,10.373517647803714,1.6856135597153177,1.9420754991567994,1.2169876389646224,-911.8469,49700000000.0,24.01502,1.363931,0.0,0.0,362.1527,9889873.0,69.02741999999999,234.2561,17.02758,12.19149,7.307035000000001,0.0,7.951457,3.69644,0.0,0.0,0.0,0.0,0.0,0.0,15.91495,3.2598529999999997,12.270760000000001,1.329094,35.059329999999996,3.797411,8.894795,5.257325,2.5755790000000003,40.0039,3.260972,0.554293,58.631240000000005,3.090531,9.591092999999999,1.6302729999999999,18.48882,2.715919,12.78549,2.755507
